Q1,Q2,Q3,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5,Q5_T,Q6,Q6_T,Q7,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_T,Q8_1,Q8_2,Q9,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_T,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_T,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q19_12,Q19_13,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q21,Q22,Q22_T,Q23,Q24,Q24_T,Q25,Q26,Q27
1,1,4,6,0,0,0,0,0,1,0,0,1,,6,,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,5,5,1,1,1,1,1,1,4,5,1,,4,4,3,3,3,2,4,5,5,5,5,3,3,4,3,2,2,3,1,46,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,71111,1,,1,13,Disabled,4,2,2
1,1,6,6,0,0,0,0,0,1,0,0,2,,3,Spring,7,0,0,0,0,0,0,1,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,3,2,1,2,3,2,2,1,1,,2,2,2,3,4,4,5,5,5,4,5,2,2,4,4,1,5,2,2,40,2,2,2,2,4,4,2,2,1,2,4,4,2,3,2,2,2,2,3,3,3,5,5,3,5,2,84632,1,,1,9,,3,3,3
1,1,5,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,2,1,1,1,1,1,3,1,1,1,3,1,,2,5,1,2,1,5,5,5,5,2,2,1,1,1,3,1,5,3,2,50,4,2,2,3,3,2,2,2,2,3,3,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,65233,4,,2,5,,4,2,1
1,1,6,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,1,1,1,1,5,5,5,5,5,1,3,3,3,3,3,3,2,3,30,4,4,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,33018,2,,1,12,,4,4,4
1,1,6,6,0,0,0,0,0,1,0,0,2,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Nothing,4,2,2,1,2,2,2,4,5,3,3,4,4,4,4,3,4,3,1,12,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,75758,5,,1,13,Retired,5,2,1
1,1,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,1,3,3,,2,2,2,2,4,4,4,4,5,3,3,2,3,3,4,2,3,2,3,28,2,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,37022,2,,1,12,,2,5,2
1,1,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,1,2,1,1,1,1,1,,2,1,1,2,2,3,3,4,4,2,2,3,3,3,3,2,2,2,1,40,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,60137,4,,1,13,Retired,4,2,1
1,1,6,6,0,0,0,0,0,1,0,0,2,,1,,"1,10",1,0,0,0,0,0,0,0,0,1,0,0,,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,2,2,1,1,3,3,1,2,1,2,2,1,1,1,3,4,1,1,4,3,3,3,4,4,3,3,2,1,1,,4,2,2,1,1,3,3,4,3,2,2,3,2,1,2,1,2,3,1,60,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,4,4,3,3,3,4,3,3,3,2,12845,1,,1,6,,5,4,2
1,1,5,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,4,5,3,1,1,1,4,1,1,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,2,1,1,1,4,4,Community,4,4,5,2,2,3,3,5,5,2,1,2,2,4,5,5,1,3,1,52,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,2,1,2,1,2,2,5,2,28412,1,,1,4,,4,5,1
1,1,5,6,0,0,0,0,0,1,0,0,2,,1,,"4,9",0,0,0,1,0,0,0,0,1,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,31,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,1,1,1,3,3,3,3,3,3,75156,5,,1,12,,2,1,3
1,1,4,6,0,0,0,0,0,1,0,0,1,,1,,9,0,0,0,0,0,0,0,0,1,0,0,0,,1,6,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,4,2,4,2,3,4,1,,4,3,2,2,2,3,4,5,5,3,2,3,3,3,2,2,2,2,2,56,2,3,2,1,2,2,3,2,1,3,4,2,2,3,3,2,2,1,2,2,4,2,2,3,1,2,01752,1,,1,10,,4,4,4
1,1,3,6,0,0,0,0,0,1,0,0,4,,2,,"2,3,4,9,10",0,1,1,1,0,0,0,0,1,1,0,0,,3,10,"1,2,3,5,8,9",1,1,1,0,1,0,0,1,1,0,0,0,,5,5,5,4,4,4,5,5,4,3,5,5,5,4,4,5,4,5,4,5,5,5,5,4,5,4,4,4,5,4,1,,1,1,4,4,4,5,5,5,4,4,5,5,5,4,4,5,5,1,2,95,5,5,4,4,4,5,5,5,5,5,3,4,4,1,2,3,4,4,4,4,3,4,4,4,4,4,10016,1,,1,7,,5,5,4
1,1,3,6,0,0,0,0,0,1,0,0,1,,6,,"1,3,4",1,0,1,1,0,0,0,0,0,0,0,0,,3,9,"3,5,6",0,0,1,0,1,1,0,0,0,0,0,0,,3,3,4,3,4,3,3,2,2,1,4,4,5,4,4,4,4,4,4,3,3,2,3,2,4,3,3,3,4,5,1,,2,2,2,4,2,5,5,5,4,3,2,4,4,4,3,2,2,2,3,30,3,3,2,1,1,2,2,1,1,1,1,1,2,4,2,2,2,2,2,2,2,1,2,2,1,1,97003,1,,1,10,,4,6,2
1,1,5,6,0,0,0,0,0,1,0,0,3,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,1,,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,59,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,38366,1,,1,13,Retail,4,5,3
1,1,3,6,0,0,0,0,0,1,0,0,1,,2,,"1,2",1,1,0,0,0,0,0,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,4,4,4,4,4,3,3,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,1,,4,4,4,3,4,5,5,5,5,5,5,2,2,2,2,2,2,3,2,62,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,2,2,2,2,3,2,93003,2,,1,6,,5,4,6
1,1,4,6,0,0,0,0,0,1,0,0,1,,6,,"4,9",0,0,0,1,0,0,0,0,1,0,0,0,,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,,2,3,3,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,4,3,2,1,,3,4,2,5,2,3,3,3,4,3,4,1,1,1,2,2,2,3,1,52,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,76180,1,,1,10,,4,4,3
1,1,5,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,,4,2,2,2,2,3,4,5,5,5,3,3,3,3,3,3,3,3,2,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,60439,1,,1,4,,4,4,1
1,1,2,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,7,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,2,1,1,1,2,2,1,1,3,2,4,2,1,1,3,4,3,1,1,1,1,1,1,1,5,1,3,1,1,,2,3,1,4,2,3,4,4,5,2,3,3,3,3,3,3,3,3,1,23,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,08628,4,,2,13,Government,4,3,1
1,1,6,6,0,0,0,0,0,1,0,0,1,,2,,"3,7",0,0,1,0,0,0,1,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,2,1,2,2,5,5,5,5,5,5,1,1,1,3,5,5,3,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,4,1,1,1,1,1,1,1,55904,1,,2,13,Retired,4,3,1
1,1,6,6,0,0,0,0,0,1,0,0,1,,6,,7,0,0,0,0,0,0,1,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,4,1,5,5,5,5,5,1,1,1,1,1,1,1,3,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,92506,1,,1,12,,2,4,2
1,1,6,6,0,0,0,0,0,1,0,0,3,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,3,1,1,1,1,,4,5,2,3,4,3,5,5,5,5,5,4,4,4,4,4,4,2,1,18,2,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,02347,1,,1,13,Automotive,3,4,2
1,1,3,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,2,1,1,1,3,3,3,3,4,1,1,1,1,3,1,1,3,2,1,1,1,1,1,2,3,2,1,1,1,,3,1,1,1,1,3,4,3,3,3,3,3,3,3,3,3,3,3,1,56,2,1,1,1,1,2,2,1,2,2,3,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,37412,1,,2,13,Manufacturing,4,3,1
1,1,6,6,0,0,0,0,0,1,0,0,3,,6,,12,0,0,0,0,0,0,0,0,0,0,0,1,Arsenic levels elevated ,3,9,3,0,0,1,0,0,0,0,0,0,0,0,0,,1,3,3,2,2,1,3,3,2,1,3,4,4,4,4,2,1,3,2,1,3,2,2,2,1,2,4,2,2,1,1,,4,2,4,5,4,3,4,5,5,3,3,2,2,3,4,2,2,3,2,72,1,2,2,2,3,3,2,1,2,1,1,1,1,5,2,1,1,1,2,2,2,4,1,2,1,4,08534,1,,2,13,Retired,4,5,5
1,2,4,6,0,0,0,0,0,1,0,0,1,,1,,"1,2,3,4,9",1,1,1,1,0,0,0,0,1,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,3,2,3,2,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,2,1,3,1,3,1,1,1,1,,4,2,2,2,2,5,5,5,5,5,1,1,1,1,1,1,1,3,1,59,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,4,4,4,4,4,4,4,3,4,45404,1,,2,12,,3,1,3
1,1,6,6,0,0,0,0,0,1,0,0,1,,6,,"9,10",0,0,0,0,0,0,0,0,1,1,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,1,,4,3,3,3,3,3,5,5,5,5,5,2,3,3,4,1,3,3,2,18,2,1,1,1,1,1,1,1,3,3,1,2,1,4,2,2,4,4,4,4,4,4,3,3,3,3,75080,1,,1,13,Legal,6,5,2
1,1,3,6,0,0,0,0,0,1,0,0,2,,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,3,2,3,1,1,4,4,4,3,3,2,1,3,1,1,2,2,2,1,3,2,1,1,2,2,2,1,1,3,1,,2,2,1,3,3,2,3,3,5,1,4,1,1,2,4,1,4,2,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,27577,1,,1,13,Manufacturing,2,3,3
1,1,3,6,0,0,0,0,0,1,0,0,1,,2,,"7,9",0,0,0,0,0,0,1,0,1,0,0,0,,1,5,6,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,1,1,5,1,1,1,1,3,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,4,2,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,1,4,40,5,5,4,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,3,1,4,49004,1,,2,12,,7,2,4
1,1,6,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,3,3,3,2,4,2,3,3,3,1,3,3,1,1,3,1,1,1,1,2,2,2,2,1,1,2,1,3,3,1,,2,1,1,2,2,2,3,5,5,3,4,4,4,4,4,3,4,2,3,70,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,01462,1,,1,13,Consulting,6,6,2
1,1,4,6,0,0,0,0,0,1,0,0,3,,6,,"1,8",1,0,0,0,0,0,0,1,0,0,0,0,,2,8,7,0,0,0,0,0,0,1,0,0,0,0,0,,4,3,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,,4,3,3,4,3,2,3,2,4,3,4,3,4,3,4,3,4,2,2,77,4,4,5,4,5,5,5,4,4,5,4,5,4,4,4,4,5,4,5,2,4,5,4,5,4,5,52001,1,,1,5,,2,3,4
1,1,2,6,0,0,0,0,0,1,0,0,1,,6,,4,0,0,0,1,0,0,0,0,0,0,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,3,4,1,1,3,4,1,2,3,5,5,5,3,3,5,4,3,5,2,1,2,1,2,2,3,1,1,2,1,,4,3,1,3,3,2,4,5,4,3,3,3,3,3,3,3,3,3,1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,1,5,5,2,5,1,3,60467,1,,1,2,,5,2,1
1,1,3,6,0,0,0,0,0,1,0,0,1,,1,,"1,2,7",1,1,0,0,0,0,1,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,3,2,3,2,3,1,1,2,2,3,4,5,4,5,2,3,5,5,3,1,3,1,1,2,3,1,1,4,1,,4,2,2,4,2,2,5,5,5,4,3,2,2,4,4,3,4,2,2,100,2,1,1,1,1,1,1,2,1,1,2,1,1,3,4,4,2,2,2,2,3,3,3,3,3,3,42051,1,,1,13,Construction,2,1,1
1,1,5,6,0,0,0,0,0,1,0,0,1,,6,,"2,6",0,1,0,0,0,1,0,0,0,0,0,0,,1,6,"2,5",0,1,0,0,1,0,0,0,0,0,0,0,,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,,4,4,4,4,4,2,3,4,3,4,1,2,1,2,3,1,2,3,2,75,3,3,3,3,4,4,4,4,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,33126,3,,1,6,,6,2,1
1,1,3,6,0,0,0,0,0,1,0,0,1,,1,,4,0,0,0,1,0,0,0,0,0,0,0,0,,1,5,"1,2",1,1,0,0,0,0,0,0,0,0,0,0,,2,2,3,3,1,1,2,2,1,3,1,2,4,5,3,3,5,5,4,5,3,2,1,1,3,5,4,1,1,1,3,,3,2,1,3,1,1,2,1,3,1,4,1,1,1,2,3,3,2,2,37,2,1,1,2,2,2,1,4,1,4,4,1,1,3,3,2,4,2,3,4,4,3,3,1,5,3,63139,1,,2,3,,3,3,4
1,1,2,6,0,0,0,0,0,1,0,0,2,,1,,"2,4",0,1,0,1,0,0,0,0,0,0,0,0,,2,8,"3,5,8",0,0,1,0,1,0,0,1,0,0,0,0,,2,3,2,5,3,3,2,5,4,2,4,4,3,3,3,2,3,5,5,5,3,3,3,4,3,2,4,3,4,1,3,,2,2,2,3,4,3,2,3,1,4,4,3,4,4,3,2,4,1,2,81,3,2,2,4,1,4,3,2,2,3,3,4,2,3,2,4,2,2,2,3,4,2,3,2,4,4,92069,1,,2,14,,2,3,5
1,1,6,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,1,1,1,1,5,5,5,5,4,3,4,4,4,4,3,3,2,1,12,1,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,47232,1,,1,13,Retail,3,1,1
1,1,5,6,0,0,0,0,0,1,0,0,1,,1,,"4,7,9,10",0,0,0,1,0,0,1,0,1,1,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,2,3,1,3,3,3,3,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,2,3,3,3,4,1,,2,2,1,2,2,2,4,3,5,1,1,2,2,2,3,1,1,2,1,50,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,76574,1,,1,10,,4,7,3
1,1,4,6,0,0,0,0,0,1,0,0,1,,1,,7,0,0,0,0,0,0,1,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,2,2,4,1,3,1,1,2,2,1,1,2,2,2,3,2,1,2,2,4,2,3,4,4,4,4,4,3,,2,1,1,1,2,3,3,2,3,1,3,3,3,4,3,5,5,2,3,72,2,2,3,4,3,5,2,4,3,4,4,2,2,4,3,3,3,3,3,1,3,3,3,3,3,3,31501,1,,1,13,Automotive,3,2,2
1,1,6,6,0,0,0,0,0,1,0,0,3,,6,,"2,7",0,1,0,0,0,0,1,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,1,1,3,3,1,3,1,3,3,5,5,3,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,1,,4,2,4,4,2,5,5,5,5,1,5,1,1,1,1,1,4,1,3,71,4,4,4,1,1,1,1,4,4,2,2,1,3,4,5,5,5,5,5,5,5,3,3,3,2,5,48625,1,,1,10,,3,4,2
1,1,6,6,0,0,0,0,0,1,0,0,2,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,,1,1,1,2,1,4,5,5,5,5,5,4,5,5,5,5,5,3,4,90,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,48441,1,,1,13,Retired,2,2,1
1,1,4,6,0,0,0,0,0,1,0,0,5,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,1,3,4,3,4,3,4,4,4,1,1,1,1,1,2,1,2,1,3,4,4,5,4,3,3,1,1,1,3,4,,5,5,5,5,5,5,5,2,3,3,4,5,5,5,5,1,2,2,3,61,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,3,2,1,1,1,1,1,2,2,3,4,30701,1,,2,12,,7,2,6
1,1,4,"3,6",0,0,1,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,"3,5,8",0,0,1,0,1,0,0,1,0,0,0,0,,1,1,2,2,2,1,1,2,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,1,2,1,2,2,2,3,1,,4,3,3,2,2,5,5,5,5,3,3,1,1,1,1,1,3,3,1,61,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,91786,1,,1,13,Warehouse,2,7,3
1,1,5,6,0,0,0,0,0,1,0,0,3,,1,,7,0,0,0,0,0,0,1,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,5,2,2,64,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,3,1,1,1,1,1,1,1,14859,5,,1,13,Retired,1,2,2
1,1,6,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,3,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,4,5,3,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17847,1,,1,13,Government,2,4,2
1,1,6,6,0,0,0,0,0,1,0,0,3,,1,,"1,7",1,0,0,0,0,0,1,0,0,0,0,0,,2,7,12,0,0,0,0,0,0,0,0,0,0,0,1,,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,4,,4,2,2,2,2,5,5,5,5,4,3,2,2,2,2,2,2,2,2,41,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,3,3,2,2,2,2,5,5,5,5,5,63390,1,,1,13,Retired,2,2,3
1,1,2,6,0,0,0,0,0,1,0,0,5,,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,5,5,1,,1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,3,1,40,1,1,1,1,4,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,68521,7,,3,13,,2,7,1
1,1,6,6,0,0,0,0,0,1,0,0,3,,1,,7,0,0,0,0,0,0,1,0,0,0,0,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,3,3,2,2,2,3,3,3,2,2,1,2,1,1,1,3,2,1,2,3,2,3,2,1,1,2,1,3,1,1,,2,4,1,2,1,4,4,4,1,1,4,2,2,2,2,1,4,2,2,59,2,2,2,1,1,3,3,3,3,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,18054,1,,1,12,,4,4,2
1,1,2,6,0,0,0,0,0,1,0,0,1,,2,,"10,12",0,0,0,0,0,0,0,0,0,1,0,1,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,5,3,3,2,4,3,4,4,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,3,3,2,2,2,4,Intuition ,4,2,3,4,4,3,2,3,4,3,3,3,3,3,4,3,5,3,2,33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77571,4,,2,11,,7,2,3
1,1,6,6,0,0,0,0,0,1,0,0,3,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,4,4,5,4,1,3,4,4,4,1,2,1,1,1,1,1,3,1,1,4,3,3,1,1,1,1,1,1,1,1,,1,1,4,1,1,1,1,1,1,1,5,3,3,3,3,3,5,2,1,59,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21863,1,,1,13,Retired,5,3,2
1,1,4,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,3,3,2,2,3,3,3,2,1,1,1,1,1,1,1,2,1,1,4,4,3,3,1,3,3,1,3,4,1,,3,2,2,4,2,4,5,5,5,4,2,4,4,4,4,3,5,2,3,60,3,4,4,1,1,3,3,2,2,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2,3,3,80634,5,,1,13,Home maker,4,2,3
1,1,5,6,0,0,0,0,0,1,0,0,1,,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,5,3,3,3,4,2,3,2,2,3,1,3,4,3,3,3,3,3,3,4,4,5,4,1,1,5,2,1,4,1,,4,4,4,2,4,5,4,4,3,2,4,1,3,4,5,4,5,3,1,19,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,43410,1,,1,13,Construction,4,5,3
